 ,Label,Area,XM,YM,Perim.,Circ.,AR,Round,Solidity
1,Image01_cropped.jpg,22449,1845.02319,136.86487,603.65390,0.77416,1.49494,0.66892,0.97312
2,Image01_cropped.jpg,19179,2255.69068,172.48399,574.49957,0.73022,1.63640,0.61110,0.95311
3,Image01_cropped.jpg,18060,1794.93948,235.33427,612.84986,0.60425,1.70829,0.58538,0.95356
4,Image01_cropped.jpg,20363,2001.38656,239.47535,570.52395,0.78615,1.13808,0.87867,0.98012
5,Image01_cropped.jpg,23436,1288.60454,237.18126,617.20310,0.77310,1.42965,0.69947,0.96949
6,Image01_cropped.jpg,1,1717.50000,171.50000,2.82843,1.00000,1.00000,1.00000,1.00000
7,Image01_cropped.jpg,14752,2199.86937,254.43133,560.19805,0.59071,1.79227,0.55795,0.90684
8,Image01_cropped.jpg,34128,2433.66910,327.45265,731.15137,0.80224,1.21772,0.82120,0.97549
9,Image01_cropped.jpg,1,2315.50000,250.50000,2.82843,1.00000,1.00000,1.00000,1.00000
10,Image01_cropped.jpg,25455,1700.03793,353.29615,650.64885,0.75560,1.28248,0.77974,0.97778
11,Image01_cropped.jpg,16350,1930.93187,347.86508,590.50671,0.58922,1.08146,0.92468,0.96586
12,Image01_cropped.jpg,41069,1078.20598,378.69796,863.35952,0.69237,1.16850,0.85580,0.97447
13,Image01_cropped.jpg,26311,2265.20450,368.70490,659.69553,0.75973,1.10824,0.90233,0.94775
14,Image01_cropped.jpg,35599,1415.07760,396.78074,770.28846,0.75395,1.33564,0.74870,0.96894
15,Image01_cropped.jpg,1,1884.50000,273.50000,2.82843,1.00000,1.00000,1.00000,1.00000
16,Image01_cropped.jpg,3,1884.50000,279.50000,6.82843,0.80852,3.00000,0.33333,1.00000
17,Image01_cropped.jpg,2,1866.00000,290.00000,5.65685,0.78540,2.64575,0.37796,0.66667
18,Image01_cropped.jpg,17692,1252.45473,358.52707,585.40411,0.64875,1.35045,0.74049,0.95295
19,Image01_cropped.jpg,1,1811.50000,313.50000,2.82843,1.00000,1.00000,1.00000,1.00000
20,Image01_cropped.jpg,23823,858.08204,440.49866,635.79603,0.74058,1.60401,0.62344,0.95479
21,Image01_cropped.jpg,1,1615.50000,362.50000,2.82843,1.00000,1.00000,1.00000,1.00000
22,Image01_cropped.jpg,1,1614.50000,364.50000,2.82843,1.00000,1.00000,1.00000,1.00000
23,Image01_cropped.jpg,1,970.50000,394.50000,2.82843,1.00000,1.00000,1.00000,1.00000
24,Image01_cropped.jpg,1,1871.50000,400.50000,2.82843,1.00000,1.00000,1.00000,1.00000
25,Image01_cropped.jpg,1,1303.50000,402.50000,2.82843,1.00000,1.00000,1.00000,1.00000
26,Image01_cropped.jpg,29745,1562.59971,495.02382,693.21024,0.77785,1.33293,0.75023,0.97265
27,Image01_cropped.jpg,40332,2174.96053,535.05306,840.81537,0.71690,1.12486,0.88900,0.96717
28,Image01_cropped.jpg,1,2497.50000,406.50000,2.82843,1.00000,1.00000,1.00000,1.00000
29,Image01_cropped.jpg,1,1880.50000,411.50000,2.82843,1.00000,1.00000,1.00000,1.00000
30,Image01_cropped.jpg,1,1884.50000,416.50000,2.82843,1.00000,1.00000,1.00000,1.00000
31,Image01_cropped.jpg,1,1943.50000,418.50000,2.82843,1.00000,1.00000,1.00000,1.00000
32,Image01_cropped.jpg,18797,826.62853,547.39695,687.27626,0.50008,1.63137,0.61298,0.92719
33,Image01_cropped.jpg,14,2092.50000,462.78571,13.31371,0.99252,1.38807,0.72043,0.82353
34,Image01_cropped.jpg,1,1141.50000,479.50000,2.82843,1.00000,1.00000,1.00000,1.00000
35,Image01_cropped.jpg,21553,2375.66341,571.24435,607.35238,0.73424,1.29934,0.76962,0.95454
36,Image01_cropped.jpg,1,1027.50000,487.50000,2.82843,1.00000,1.00000,1.00000,1.00000
37,Image01_cropped.jpg,1,1031.50000,487.50000,2.82843,1.00000,1.00000,1.00000,1.00000
38,Image01_cropped.jpg,41284,620.93867,621.41544,903.96970,0.63487,1.16387,0.85920,0.96587
39,Image01_cropped.jpg,1,1060.50000,497.50000,2.82843,1.00000,1.00000,1.00000,1.00000
40,Image01_cropped.jpg,1,1098.50000,500.50000,2.82843,1.00000,1.00000,1.00000,1.00000
41,Image01_cropped.jpg,5521,2033.69833,557.39151,326.03153,0.65269,1.71354,0.58359,0.92829
42,Image01_cropped.jpg,30077,2750.48607,626.87893,692.22244,0.78877,1.32254,0.75612,0.98006
43,Image01_cropped.jpg,1,1414.50000,523.50000,2.82843,1.00000,1.00000,1.00000,1.00000
44,Image01_cropped.jpg,32623,1134.94220,652.53191,821.86205,0.60693,1.58822,0.62964,0.97225
45,Image01_cropped.jpg,49067,2503.40325,675.47385,894.85700,0.77000,1.49031,0.67100,0.97709
46,Image01_cropped.jpg,24066,1908.52605,596.16825,781.92092,0.49464,2.46316,0.40598,0.90290
47,Image01_cropped.jpg,14505,2293.66980,656.61927,541.79603,0.62095,1.56292,0.63983,0.93280
48,Image01_cropped.jpg,26873,1553.26147,645.69521,679.36962,0.73167,1.45028,0.68952,0.94864
49,Image01_cropped.jpg,2,1769.50000,589.00000,4.82843,1.00000,2.00000,0.50000,1.00000
50,Image01_cropped.jpg,1,1763.50000,597.50000,2.82843,1.00000,1.00000,1.00000,1.00000
51,Image01_cropped.jpg,1,891.50000,599.50000,2.82843,1.00000,1.00000,1.00000,1.00000
52,Image01_cropped.jpg,1,531.50000,605.50000,2.82843,1.00000,1.00000,1.00000,1.00000
53,Image01_cropped.jpg,1,817.50000,619.50000,2.82843,1.00000,1.00000,1.00000,1.00000
54,Image01_cropped.jpg,1,832.50000,623.50000,2.82843,1.00000,1.00000,1.00000,1.00000
55,Image01_cropped.jpg,1,834.50000,623.50000,2.82843,1.00000,1.00000,1.00000,1.00000
56,Image01_cropped.jpg,1,842.50000,623.50000,2.82843,1.00000,1.00000,1.00000,1.00000
57,Image01_cropped.jpg,1,2041.50000,623.50000,2.82843,1.00000,1.00000,1.00000,1.00000
58,Image01_cropped.jpg,1,516.50000,624.50000,2.82843,1.00000,1.00000,1.00000,1.00000
59,Image01_cropped.jpg,2,1455.00000,625.50000,4.24264,1.00000,2.00000,0.50000,1.00000
60,Image01_cropped.jpg,1,515.50000,634.50000,2.82843,1.00000,1.00000,1.00000,1.00000
61,Image01_cropped.jpg,41785,918.55078,776.39929,946.33723,0.58633,1.14929,0.87010,0.96208
62,Image01_cropped.jpg,28867,1381.12161,744.75326,681.67828,0.78064,1.37885,0.72524,0.97838
63,Image01_cropped.jpg,22525,1808.88930,725.91216,587.39401,0.82038,1.10827,0.90230,0.98208
64,Image01_cropped.jpg,1,1445.50000,643.50000,2.82843,1.00000,1.00000,1.00000,1.00000
65,Image01_cropped.jpg,1,1055.50000,648.50000,2.82843,1.00000,1.00000,1.00000,1.00000
66,Image01_cropped.jpg,38415,2826.44791,786.49578,856.12908,0.65862,1.77112,0.56462,0.96081
67,Image01_cropped.jpg,31113,1598.72444,794.59437,776.53110,0.64839,1.59830,0.62567,0.95002
68,Image01_cropped.jpg,1,524.50000,680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
69,Image01_cropped.jpg,43709,3016.84343,811.42500,881.84480,0.70631,1.31919,0.75804,0.96622
70,Image01_cropped.jpg,1,2362.50000,704.50000,2.82843,1.00000,1.00000,1.00000,1.00000
71,Image01_cropped.jpg,1,539.50000,709.50000,2.82843,1.00000,1.00000,1.00000,1.00000
72,Image01_cropped.jpg,1,1189.50000,718.50000,2.82843,1.00000,1.00000,1.00000,1.00000
73,Image01_cropped.jpg,12350,1740.42486,816.91514,491.31075,0.64293,1.46383,0.68314,0.94506
74,Image01_cropped.jpg,1,2715.50000,736.50000,2.82843,1.00000,1.00000,1.00000,1.00000
75,Image01_cropped.jpg,1,1166.50000,755.50000,2.82843,1.00000,1.00000,1.00000,1.00000
76,Image01_cropped.jpg,1,1160.50000,757.50000,2.82843,1.00000,1.00000,1.00000,1.00000
77,Image01_cropped.jpg,1,1158.50000,760.50000,2.82843,1.00000,1.00000,1.00000,1.00000
78,Image01_cropped.jpg,1,1142.50000,771.50000,2.82843,1.00000,1.00000,1.00000,1.00000
79,Image01_cropped.jpg,1,1100.50000,776.50000,2.82843,1.00000,1.00000,1.00000,1.00000
80,Image01_cropped.jpg,37189,451.49521,894.70259,836.54834,0.66779,1.55216,0.64426,0.96582
81,Image01_cropped.jpg,39090,1933.07332,888.42906,827.21739,0.71785,1.20201,0.83194,0.97169
82,Image01_cropped.jpg,1,2394.50000,784.50000,2.82843,1.00000,1.00000,1.00000,1.00000
83,Image01_cropped.jpg,1,1286.50000,799.50000,2.82843,1.00000,1.00000,1.00000,1.00000
84,Image01_cropped.jpg,1,806.50000,801.50000,2.82843,1.00000,1.00000,1.00000,1.00000
85,Image01_cropped.jpg,2,2512.00000,801.50000,4.24264,1.00000,2.00000,0.50000,1.00000
86,Image01_cropped.jpg,1,2441.50000,805.50000,2.82843,1.00000,1.00000,1.00000,1.00000
87,Image01_cropped.jpg,6843,1111.37126,881.01922,359.57063,0.66510,2.13224,0.46899,0.95088
88,Image01_cropped.jpg,1,811.50000,831.50000,2.82843,1.00000,1.00000,1.00000,1.00000
89,Image01_cropped.jpg,36093,2228.25452,973.84932,780.97475,0.74363,1.51468,0.66020,0.97563
90,Image01_cropped.jpg,41421,1317.96981,969.82783,886.69048,0.66204,1.22251,0.81799,0.96469
91,Image01_cropped.jpg,1,836.50000,861.50000,2.82843,1.00000,1.00000,1.00000,1.00000
92,Image01_cropped.jpg,37034,253.49598,986.19957,906.75649,0.56602,1.23446,0.81007,0.96495
93,Image01_cropped.jpg,1,860.50000,880.50000,2.82843,1.00000,1.00000,1.00000,1.00000
94,Image01_cropped.jpg,1,2847.50000,883.50000,2.82843,1.00000,1.00000,1.00000,1.00000
95,Image01_cropped.jpg,1,549.50000,895.50000,2.82843,1.00000,1.00000,1.00000,1.00000
96,Image01_cropped.jpg,1,940.50000,896.50000,2.82843,1.00000,1.00000,1.00000,1.00000
97,Image01_cropped.jpg,1,932.50000,899.50000,2.82843,1.00000,1.00000,1.00000,1.00000
98,Image01_cropped.jpg,2,548.50000,905.00000,4.82843,1.00000,2.00000,0.50000,1.00000
99,Image01_cropped.jpg,17967,987.59517,1000.29212,682.93312,0.48409,2.03184,0.49216,0.88401
100,Image01_cropped.jpg,1,3052.50000,905.50000,2.82843,1.00000,1.00000,1.00000,1.00000
101,Image01_cropped.jpg,1,2804.50000,914.50000,2.82843,1.00000,1.00000,1.00000,1.00000
102,Image01_cropped.jpg,1,2935.50000,915.50000,2.82843,1.00000,1.00000,1.00000,1.00000
103,Image01_cropped.jpg,1,2784.50000,917.50000,2.82843,1.00000,1.00000,1.00000,1.00000
104,Image01_cropped.jpg,1,2966.50000,925.50000,2.82843,1.00000,1.00000,1.00000,1.00000
105,Image01_cropped.jpg,3,348.50000,927.83333,7.07107,0.75398,2.70203,0.37009,0.66667
106,Image01_cropped.jpg,55365,3178.27101,1086.10105,1067.62655,0.61039,1.38680,0.72108,0.96242
107,Image01_cropped.jpg,24791,2563.69874,1031.36519,614.03867,0.82625,1.23130,0.81215,0.98441
108,Image01_cropped.jpg,34984,718.40344,1033.35799,784.74935,0.71387,1.25528,0.79663,0.98194
109,Image01_cropped.jpg,41699,2006.02308,1077.10915,846.27121,0.73167,1.22543,0.81604,0.97701
110,Image01_cropped.jpg,1,2131.50000,964.50000,2.82843,1.00000,1.00000,1.00000,1.00000
111,Image01_cropped.jpg,1,1874.50000,984.50000,2.82843,1.00000,1.00000,1.00000,1.00000
112,Image01_cropped.jpg,38194,481.65112,1119.54087,870.87424,0.63284,1.52918,0.65395,0.96626
113,Image01_cropped.jpg,31916,2349.72904,1102.72963,723.59502,0.76600,1.28655,0.77727,0.97231
114,Image01_cropped.jpg,2,1196.00000,995.00000,5.65685,0.78540,2.64575,0.37796,0.66667
115,Image01_cropped.jpg,1,1195.50000,998.50000,2.82843,1.00000,1.00000,1.00000,1.00000
116,Image01_cropped.jpg,30227,1511.71623,1116.37518,702.80822,0.76901,1.18606,0.84313,0.97696
117,Image01_cropped.jpg,8,1715.62500,1011.62500,15.65685,0.41010,4.41881,0.22631,0.72727
118,Image01_cropped.jpg,14701,2481.35089,1116.40041,567.02648,0.57458,1.59370,0.62747,0.94998
119,Image01_cropped.jpg,1,385.50000,1020.50000,2.82843,1.00000,1.00000,1.00000,1.00000
120,Image01_cropped.jpg,191,2922.10209,1028.15445,82.42641,0.35327,4.37999,0.22831,0.71670
121,Image01_cropped.jpg,32487,2878.84343,1142.10279,908.37172,0.49476,1.38720,0.72088,0.95835
122,Image01_cropped.jpg,30,2940.40000,1032.63333,26.38478,0.54153,1.15552,0.86541,0.68966
123,Image01_cropped.jpg,1,918.50000,1030.50000,2.82843,1.00000,1.00000,1.00000,1.00000
124,Image01_cropped.jpg,12,2949.08333,1035.00000,16.14214,0.57872,3.01992,0.33114,0.72727
125,Image01_cropped.jpg,1,161.50000,1033.50000,2.82843,1.00000,1.00000,1.00000,1.00000
126,Image01_cropped.jpg,1,2921.50000,1033.50000,2.82843,1.00000,1.00000,1.00000,1.00000
127,Image01_cropped.jpg,24079,1707.94466,1129.54975,615.77879,0.79799,1.23723,0.80826,0.97486
128,Image01_cropped.jpg,1,3071.50000,1035.50000,2.82843,1.00000,1.00000,1.00000,1.00000
129,Image01_cropped.jpg,27,2936.90741,1040.27778,32.62742,0.31872,2.22085,0.45028,0.57447
130,Image01_cropped.jpg,7,2945.07143,1039.78571,9.65685,0.94327,1.93571,0.51661,0.93333
131,Image01_cropped.jpg,1,607.50000,1040.50000,2.82843,1.00000,1.00000,1.00000,1.00000
132,Image01_cropped.jpg,1,2939.50000,1046.50000,2.82843,1.00000,1.00000,1.00000,1.00000
133,Image01_cropped.jpg,20,2946.75000,1050.20000,22.62742,0.49087,4.39180,0.22770,0.67797
134,Image01_cropped.jpg,1,166.50000,1048.50000,2.82843,1.00000,1.00000,1.00000,1.00000
135,Image01_cropped.jpg,7,2951.07143,1049.21429,9.89949,0.89760,1.66783,0.59958,0.77778
136,Image01_cropped.jpg,2,1205.00000,1051.50000,4.24264,1.00000,2.00000,0.50000,1.00000
137,Image01_cropped.jpg,18,2940.88889,1054.88889,18.14214,0.68724,1.18962,0.84061,0.73469
138,Image01_cropped.jpg,1,1382.50000,1061.50000,2.82843,1.00000,1.00000,1.00000,1.00000
139,Image01_cropped.jpg,1,178.50000,1069.50000,2.82843,1.00000,1.00000,1.00000,1.00000
140,Image01_cropped.jpg,35825,1242.55379,1182.64883,769.23463,0.76081,1.50233,0.66563,0.98245
141,Image01_cropped.jpg,1,987.50000,1073.50000,2.82843,1.00000,1.00000,1.00000,1.00000
142,Image01_cropped.jpg,1,318.50000,1075.50000,2.82843,1.00000,1.00000,1.00000,1.00000
143,Image01_cropped.jpg,1,3057.50000,1076.50000,2.82843,1.00000,1.00000,1.00000,1.00000
144,Image01_cropped.jpg,2,910.50000,1078.00000,4.82843,1.00000,2.00000,0.50000,1.00000
145,Image01_cropped.jpg,1,185.50000,1080.50000,2.82843,1.00000,1.00000,1.00000,1.00000
146,Image01_cropped.jpg,1,187.50000,1082.50000,2.82843,1.00000,1.00000,1.00000,1.00000
147,Image01_cropped.jpg,1,186.50000,1084.50000,2.82843,1.00000,1.00000,1.00000,1.00000
148,Image01_cropped.jpg,1,921.50000,1087.50000,2.82843,1.00000,1.00000,1.00000,1.00000
149,Image01_cropped.jpg,1,192.50000,1089.50000,2.82843,1.00000,1.00000,1.00000,1.00000
150,Image01_cropped.jpg,1,926.50000,1091.50000,2.82843,1.00000,1.00000,1.00000,1.00000
151,Image01_cropped.jpg,1,389.50000,1093.50000,2.82843,1.00000,1.00000,1.00000,1.00000
152,Image01_cropped.jpg,2,938.00000,1093.50000,4.24264,1.00000,2.00000,0.50000,1.00000
153,Image01_cropped.jpg,1,203.50000,1097.50000,2.82843,1.00000,1.00000,1.00000,1.00000
154,Image01_cropped.jpg,1,278.50000,1101.50000,2.82843,1.00000,1.00000,1.00000,1.00000
155,Image01_cropped.jpg,1,268.50000,1104.50000,2.82843,1.00000,1.00000,1.00000,1.00000
156,Image01_cropped.jpg,1,222.50000,1105.50000,2.82843,1.00000,1.00000,1.00000,1.00000
157,Image01_cropped.jpg,1,225.50000,1106.50000,2.82843,1.00000,1.00000,1.00000,1.00000
158,Image01_cropped.jpg,3,253.16667,1107.50000,7.65685,0.64303,2.70203,0.37009,0.66667
159,Image01_cropped.jpg,1,245.50000,1108.50000,2.82843,1.00000,1.00000,1.00000,1.00000
160,Image01_cropped.jpg,37628,2138.86725,1235.47186,774.58997,0.78809,1.16013,0.86197,0.98320
161,Image01_cropped.jpg,1,2796.50000,1115.50000,2.82843,1.00000,1.00000,1.00000,1.00000
162,Image01_cropped.jpg,1,385.50000,1120.50000,2.82843,1.00000,1.00000,1.00000,1.00000
163,Image01_cropped.jpg,1,1417.50000,1127.50000,2.82843,1.00000,1.00000,1.00000,1.00000
164,Image01_cropped.jpg,13987,1636.31640,1225.65529,524.08030,0.63994,1.38958,0.71964,0.95572
165,Image01_cropped.jpg,1,1884.50000,1136.50000,2.82843,1.00000,1.00000,1.00000,1.00000
166,Image01_cropped.jpg,1,389.50000,1141.50000,2.82843,1.00000,1.00000,1.00000,1.00000
167,Image01_cropped.jpg,17565,2708.82798,1207.96325,559.00923,0.70635,1.21501,0.82304,0.94961
168,Image01_cropped.jpg,1,2560.50000,1148.50000,2.82843,1.00000,1.00000,1.00000,1.00000
169,Image01_cropped.jpg,2,2557.00000,1154.00000,5.65685,0.78540,2.64575,0.37796,0.66667
170,Image01_cropped.jpg,1,1898.50000,1155.50000,2.82843,1.00000,1.00000,1.00000,1.00000
171,Image01_cropped.jpg,1,2535.50000,1176.50000,2.82843,1.00000,1.00000,1.00000,1.00000
172,Image01_cropped.jpg,30018,1361.03828,1284.17426,720.73211,0.72618,1.55710,0.64222,0.97540
173,Image01_cropped.jpg,1,1963.50000,1181.50000,2.82843,1.00000,1.00000,1.00000,1.00000
174,Image01_cropped.jpg,1,1967.50000,1182.50000,2.82843,1.00000,1.00000,1.00000,1.00000
175,Image01_cropped.jpg,34744,657.70182,1300.69111,823.74430,0.64344,1.24573,0.80274,0.97847
176,Image01_cropped.jpg,1,424.50000,1195.50000,2.82843,1.00000,1.00000,1.00000,1.00000
177,Image01_cropped.jpg,2,3195.00000,1200.00000,5.65685,0.78540,2.64575,0.37796,0.66667
178,Image01_cropped.jpg,12359,2631.53471,1281.78303,477.57063,0.68095,1.54174,0.64862,0.96269
179,Image01_cropped.jpg,1,3190.50000,1205.50000,2.82843,1.00000,1.00000,1.00000,1.00000
180,Image01_cropped.jpg,1,3182.50000,1215.50000,2.82843,1.00000,1.00000,1.00000,1.00000
181,Image01_cropped.jpg,1,3180.50000,1216.50000,2.82843,1.00000,1.00000,1.00000,1.00000
182,Image01_cropped.jpg,18899,169.12765,1299.77843,654.56558,0.55430,1.34097,0.74573,0.90669
183,Image01_cropped.jpg,1,3168.50000,1226.50000,2.82843,1.00000,1.00000,1.00000,1.00000
184,Image01_cropped.jpg,1,3108.50000,1230.50000,2.82843,1.00000,1.00000,1.00000,1.00000
185,Image01_cropped.jpg,1,543.50000,1234.50000,2.82843,1.00000,1.00000,1.00000,1.00000
186,Image01_cropped.jpg,1,3122.50000,1237.50000,2.82843,1.00000,1.00000,1.00000,1.00000
187,Image01_cropped.jpg,1,3124.50000,1237.50000,2.82843,1.00000,1.00000,1.00000,1.00000
188,Image01_cropped.jpg,1,1578.50000,1251.50000,2.82843,1.00000,1.00000,1.00000,1.00000
189,Image01_cropped.jpg,2,1719.00000,1255.00000,5.65685,0.78540,2.64575,0.37796,0.66667
190,Image01_cropped.jpg,1,2836.50000,1256.50000,2.82843,1.00000,1.00000,1.00000,1.00000
191,Image01_cropped.jpg,1,1716.50000,1258.50000,2.82843,1.00000,1.00000,1.00000,1.00000
192,Image01_cropped.jpg,1,515.50000,1262.50000,2.82843,1.00000,1.00000,1.00000,1.00000
193,Image01_cropped.jpg,1,494.50000,1264.50000,2.82843,1.00000,1.00000,1.00000,1.00000
194,Image01_cropped.jpg,1,510.50000,1265.50000,2.82843,1.00000,1.00000,1.00000,1.00000
195,Image01_cropped.jpg,30026,936.51918,1388.68178,712.08030,0.74413,1.49744,0.66781,0.97733
196,Image01_cropped.jpg,1,555.50000,1280.50000,2.82843,1.00000,1.00000,1.00000,1.00000
197,Image01_cropped.jpg,6130,3107.40832,1326.98972,329.01934,0.71159,1.40136,0.71359,0.94782
198,Image01_cropped.jpg,1,552.50000,1291.50000,2.82843,1.00000,1.00000,1.00000,1.00000
199,Image01_cropped.jpg,1,1239.50000,1298.50000,2.82843,1.00000,1.00000,1.00000,1.00000
200,Image01_cropped.jpg,20912,2966.55738,1351.08000,798.95036,0.41169,2.80150,0.35695,0.85477
201,Image01_cropped.jpg,2,95.00000,1300.00000,5.65685,0.78540,2.64575,0.37796,0.66667
202,Image01_cropped.jpg,29266,1740.70146,1404.24845,699.15137,0.75237,1.13461,0.88136,0.96069
203,Image01_cropped.jpg,29561,1217.61705,1422.54242,735.23463,0.68719,1.33319,0.75008,0.96955
204,Image01_cropped.jpg,9640,290.69637,1381.17376,448.09755,0.60331,1.42345,0.70252,0.94807
205,Image01_cropped.jpg,36707,2601.94956,1419.86712,823.11688,0.68083,1.25249,0.79841,0.97164
206,Image01_cropped.jpg,1,1418.50000,1326.50000,2.82843,1.00000,1.00000,1.00000,1.00000
207,Image01_cropped.jpg,1,2193.50000,1327.50000,2.82843,1.00000,1.00000,1.00000,1.00000
208,Image01_cropped.jpg,1,100.50000,1329.50000,2.82843,1.00000,1.00000,1.00000,1.00000
209,Image01_cropped.jpg,33840,506.46986,1433.21034,786.30570,0.68779,1.05250,0.95012,0.97784
210,Image01_cropped.jpg,1,103.50000,1352.50000,2.82843,1.00000,1.00000,1.00000,1.00000
211,Image01_cropped.jpg,14,1470.00000,1358.35714,13.31371,0.99252,1.34402,0.74404,0.82353
212,Image01_cropped.jpg,1,120.50000,1362.50000,2.82843,1.00000,1.00000,1.00000,1.00000
213,Image01_cropped.jpg,6481,2414.55246,1412.50478,350.65895,0.66234,1.66375,0.60105,0.94689
214,Image01_cropped.jpg,35951,1573.45652,1494.62837,814.53110,0.68093,1.26439,0.79090,0.97164
215,Image01_cropped.jpg,1,2817.50000,1376.50000,2.82843,1.00000,1.00000,1.00000,1.00000
216,Image01_cropped.jpg,3,858.50000,1382.16667,7.07107,0.75398,2.70203,0.37009,0.66667
217,Image01_cropped.jpg,1,611.50000,1383.50000,2.82843,1.00000,1.00000,1.00000,1.00000
218,Image01_cropped.jpg,1,1362.50000,1383.50000,2.82843,1.00000,1.00000,1.00000,1.00000
219,Image01_cropped.jpg,1,3087.50000,1383.50000,2.82843,1.00000,1.00000,1.00000,1.00000
220,Image01_cropped.jpg,1,2876.50000,1384.50000,2.82843,1.00000,1.00000,1.00000,1.00000
221,Image01_cropped.jpg,1,2491.50000,1388.50000,2.82843,1.00000,1.00000,1.00000,1.00000
222,Image01_cropped.jpg,1,731.50000,1389.50000,2.82843,1.00000,1.00000,1.00000,1.00000
223,Image01_cropped.jpg,1,729.50000,1390.50000,2.82843,1.00000,1.00000,1.00000,1.00000
224,Image01_cropped.jpg,39806,2159.35135,1498.96870,799.92092,0.78174,1.19671,0.83563,0.96965
225,Image01_cropped.jpg,1,3077.50000,1395.50000,2.82843,1.00000,1.00000,1.00000,1.00000
226,Image01_cropped.jpg,10441,2368.37243,1473.29226,453.48737,0.63800,1.28742,0.77675,0.92801
227,Image01_cropped.jpg,1,853.50000,1397.50000,2.82843,1.00000,1.00000,1.00000,1.00000
228,Image01_cropped.jpg,1,1324.50000,1400.50000,2.82843,1.00000,1.00000,1.00000,1.00000
229,Image01_cropped.jpg,1,3052.50000,1407.50000,2.82843,1.00000,1.00000,1.00000,1.00000
230,Image01_cropped.jpg,2,684.50000,1416.00000,4.82843,1.00000,2.00000,0.50000,1.00000
231,Image01_cropped.jpg,3,344.83333,1417.83333,5.65685,1.00000,1.46385,0.68313,0.85714
232,Image01_cropped.jpg,1,337.50000,1427.50000,2.82843,1.00000,1.00000,1.00000,1.00000
233,Image01_cropped.jpg,2,408.50000,1433.00000,4.82843,1.00000,2.00000,0.50000,1.00000
234,Image01_cropped.jpg,37032,1956.90927,1568.98139,767.67828,0.78964,1.23273,0.81121,0.98246
235,Image01_cropped.jpg,28702,1107.87959,1565.94028,710.22244,0.71504,1.36059,0.73497,0.96700
236,Image01_cropped.jpg,2,404.00000,1457.00000,5.65685,0.78540,2.64575,0.37796,0.66667
237,Image01_cropped.jpg,1,852.50000,1466.50000,2.82843,1.00000,1.00000,1.00000,1.00000
238,Image01_cropped.jpg,1,404.50000,1467.50000,2.82843,1.00000,1.00000,1.00000,1.00000
239,Image01_cropped.jpg,29239,951.18757,1589.75035,748.76659,0.65536,1.36618,0.73197,0.96393
240,Image01_cropped.jpg,2,1775.00000,1479.50000,4.24264,1.00000,2.00000,0.50000,1.00000
241,Image01_cropped.jpg,1,409.50000,1486.50000,2.82843,1.00000,1.00000,1.00000,1.00000
242,Image01_cropped.jpg,1,1772.50000,1487.50000,2.82843,1.00000,1.00000,1.00000,1.00000
243,Image01_cropped.jpg,1,2308.50000,1487.50000,2.82843,1.00000,1.00000,1.00000,1.00000
244,Image01_cropped.jpg,1,415.50000,1499.50000,2.82843,1.00000,1.00000,1.00000,1.00000
245,Image01_cropped.jpg,1,418.50000,1503.50000,2.82843,1.00000,1.00000,1.00000,1.00000
246,Image01_cropped.jpg,2,1744.00000,1509.50000,4.24264,1.00000,2.00000,0.50000,1.00000
247,Image01_cropped.jpg,1,1260.50000,1512.50000,2.82843,1.00000,1.00000,1.00000,1.00000
248,Image01_cropped.jpg,1,2628.50000,1512.50000,2.82843,1.00000,1.00000,1.00000,1.00000
249,Image01_cropped.jpg,19465,2981.80665,1591.40110,543.02648,0.82951,1.16835,0.85591,0.98199
250,Image01_cropped.jpg,4,2591.75000,1525.25000,7.65685,0.85737,2.00000,0.50000,0.80000
251,Image01_cropped.jpg,9522,2388.16940,1584.30687,445.36248,0.60327,1.58610,0.63048,0.96391
252,Image01_cropped.jpg,33296,255.28226,1641.38773,857.80317,0.56863,1.38246,0.72335,0.97843
253,Image01_cropped.jpg,2,472.50000,1530.00000,4.82843,1.00000,2.00000,0.50000,1.00000
254,Image01_cropped.jpg,2,1245.50000,1534.00000,4.82843,1.00000,2.00000,0.50000,1.00000
255,Image01_cropped.jpg,32861,534.34014,1666.36245,800.48947,0.64444,1.67781,0.59601,0.98037
256,Image01_cropped.jpg,36626,1274.96644,1642.82289,800.30570,0.71860,1.27734,0.78288,0.97275
257,Image01_cropped.jpg,1,1856.50000,1550.50000,2.82843,1.00000,1.00000,1.00000,1.00000
258,Image01_cropped.jpg,2,1855.50000,1553.00000,4.82843,1.00000,2.00000,0.50000,1.00000
259,Image01_cropped.jpg,2,2340.50000,1553.00000,4.82843,1.00000,2.00000,0.50000,1.00000
260,Image01_cropped.jpg,1,875.50000,1556.50000,2.82843,1.00000,1.00000,1.00000,1.00000
261,Image01_cropped.jpg,2,866.50000,1574.00000,4.82843,1.00000,2.00000,0.50000,1.00000
262,Image01_cropped.jpg,10288,2890.42341,1649.78042,487.55339,0.54387,1.48690,0.67254,0.93041
263,Image01_cropped.jpg,33618,2682.41850,1681.80070,757.94531,0.73537,1.47648,0.67729,0.97963
264,Image01_cropped.jpg,36575,2190.82260,1692.61650,792.00418,0.73272,1.14207,0.87560,0.97123
265,Image01_cropped.jpg,16,2663.62500,1590.18750,15.89949,0.79536,1.58453,0.63110,0.86486
